9.102305864280285652e-02 2.641622304908161634e-01 1.012487649562327841e+00 -1.132360991243607451e+00 8.548506250630884262e-02 1.023450329002838055e+00 -9.303033709680385011e-01
9.141271219714749985e-02 2.628741137911564385e-01 1.017477123671801653e+00 -1.130727929126938980e+00 8.849866128690792033e-02 1.022055340527222134e+00 -9.248358689671608568e-01
9.179940588709253890e-02 2.615275431692489772e-01 1.022292084126086520e+00 -1.128999993301597948e+00 9.151616660339402520e-02 1.020598921276168136e+00 -9.196005358724258505e-01
9.221172462620906563e-02 2.602558368796641375e-01 1.026760989355010256e+00 -1.127324132883741337e+00 9.435613128018138784e-02 1.019008121370978959e+00 -9.148282612095232080e-01
9.267569869026315299e-02 2.591158715881460295e-01 1.030770279008097923e+00 -1.125787439156330505e+00 9.685488677887460485e-02 1.017204784951802443e+00 -9.106162164179317786e-01
9.321209489193670039e-02 2.581313894346505267e-01 1.034255001158737253e+00 -1.124436978295505707e+00 9.887465796354392988e-02 1.015121323691653421e+00 -9.069537302726198291e-01
9.383537218679681435e-02 2.572902732997537356e-01 1.037231482883693046e+00 -1.123275159538043910e+00 1.003421890180200698e-01 1.012698803666258973e+00 -9.037658833609445441e-01
9.456332045017913634e-02 2.565770169204588114e-01 1.039735112204729361e+00 -1.122304893609589627e+00 1.012278050137176838e-01 1.009891920228109141e+00 -9.009671911298445801e-01
9.542280436768034446e-02 2.559742886330677036e-01 1.041832616503609810e+00 -1.121520455706326747e+00 1.015161026113296644e-01 1.006611842842827453e+00 -8.984494025559988106e-01
9.643666533688084741e-02 2.554682966263679966e-01 1.043582952732586167e+00 -1.120915884105514460e+00 1.012168598406319314e-01 1.002807162953964992e+00 -8.961444558902693647e-01
9.760764014155601243e-02 2.550426784772402700e-01 1.045039738311662303e+00 -1.120476118147734512e+00 1.003498660037691337e-01 9.984641295035705522e-01 -8.939729906724293018e-01
9.892049214208749330e-02 2.546748305113608613e-01 1.046269655122714415e+00 -1.120174793209518516e+00 9.896956537168954959e-02 9.936587556968431434e-01 -8.918488621714424358e-01
1.003330843488548646e-01 2.543398178250502184e-01 1.047340138997966408e+00 -1.119988489410608912e+00 9.717995951942311195e-02 9.885715420790466279e-01 -8.896994221048957208e-01
1.017890982896924729e-01 2.540194156293621441e-01 1.048312118927876568e+00 -1.119904214388380614e+00 9.512767251802463353e-02 9.834564814177740866e-01 -8.874854000308612934e-01
1.032206582433598113e-01 2.537021360781990253e-01 1.049215671588808574e+00 -1.119905825678987332e+00 9.297007714403067447e-02 9.785688925204709676e-01 -8.852277705881326231e-01
1.045662865648374490e-01 2.533860001858387889e-01 1.050038710869553471e+00 -1.119958811637505436e+00 9.083302245158131338e-02 9.740695974510933386e-01 -8.830117030021831237e-01
1.057875533857772082e-01 2.530812109682862299e-01 1.050741011150919890e+00 -1.120012789272385456e+00 8.878166072847239187e-02 9.699704312027320752e-01 -8.809698532702271434e-01
1.068872861558383819e-01 2.527960864942470631e-01 1.051281115210669581e+00 -1.120027259893639160e+00 8.680124973091374319e-02 9.661434048116981366e-01 -8.791925645406354350e-01
1.078989346658055931e-01 2.525447930156347609e-01 1.051652853672221388e+00 -1.119987871378827382e+00 8.484773365425352099e-02 9.624208784401530048e-01 -8.776953288743216675e-01
1.088644355120453183e-01 2.523292567276287923e-01 1.051909451922154348e+00 -1.119921885750678525e+00 8.288966225306255986e-02 9.587351654987562588e-01 -8.763912818918107028e-01
1.098112257874002406e-01 2.521416629888255656e-01 1.052151606593528355e+00 -1.119888932883917221e+00 8.096065007130051616e-02 9.551773492114493669e-01 -8.751248862774020365e-01
1.107318902476480266e-01 2.519588895106862347e-01 1.052482577543837783e+00 -1.119950314511741540e+00 7.913688528315367121e-02 9.519832043753854167e-01 -8.737311089596772051e-01
1.115877696039889594e-01 2.517563593451560555e-01 1.052963856206910354e+00 -1.120139188966888355e+00 7.750542899784056139e-02 9.494168140628608255e-01 -8.721154299627418283e-01
1.123330437552702288e-01 2.515123258059647759e-01 1.053579687706738710e+00 -1.120443911908579615e+00 7.611495662885460478e-02 9.476249971494644653e-01 -8.702892207323782436e-01
1.129426517276567732e-01 2.512245766798536506e-01 1.054241605929608916e+00 -1.120808263633165991e+00 7.490687468576560926e-02 9.465172790594537089e-01 -8.683625155408536411e-01
