7.939222319093084401e-01,-6.794526123302216392e-02,3.407635191313479472e-01
7.949838307595060716e-01,-6.771989651566831525e-02,3.403808320736460558e-01
7.960252837208385834e-01,-6.750447808859033616e-02,3.400043773606147290e-01
7.970392354033903892e-01,-6.730479156743099378e-02,3.396372403440244270e-01
7.980302814948079249e-01,-6.712075803744760316e-02,3.392802072431802540e-01
7.990120490054793967e-01,-6.694647387924079762e-02,3.389322980378215444e-01
7.999990802454066685e-01,-6.677275441265601019e-02,3.385923646192790515e-01
8.009984268855516731e-01,-6.659108667932961412e-02,3.382607020462583547e-01
8.020069091266625039e-01,-6.639690841165557522e-02,3.379391729287168911e-01
8.030159840354118561e-01,-6.619062001768041825e-02,3.376293786971629740e-01
8.040200826159944469e-01,-6.597640863894643770e-02,3.373301865265841970e-01
8.050217849370658874e-01,-6.576027992522445742e-02,3.370366090903108014e-01
8.060306799537271250e-01,-6.554852530745119976e-02,3.367408347056951579e-01
8.070586542500497451e-01,-6.534667008119332543e-02,3.364343412876125150e-01
8.081166597328107715e-01,-6.515831062831378695e-02,3.361094574861616668e-01
8.092145549728457787e-01,-6.498388991179357421e-02,3.357599743833133421e-01
8.103607009721740528e-01,-6.482033694098887633e-02,3.353818810876411094e-01
8.115577663438202638e-01,-6.466232865213689118e-02,3.349750838266655761e-01
8.127963707592218423e-01,-6.450487362672804870e-02,3.345451472349971755e-01
8.140528423515005496e-01,-6.434603617266534958e-02,3.341028325304670199e-01
8.152958509340301196e-01,-6.418850445372695224e-02,3.336602368223923198e-01
8.165000008155138822e-01,-6.403920509063584787e-02,3.332249425025603506e-01
8.176584579801657870e-01,-6.390702188024091623e-02,3.327955412087224563e-01
8.187862634939905293e-01,-6.379967038071546193e-02,3.323616260870653760e-01
8.199118535302458710e-01,-6.372133781025751675e-02,3.319088178237192821e-01
8.210624022541543887e-01,-6.367217723129348084e-02,3.314260985480670385e-01
8.222525150025012941e-01,-6.364938327091917980e-02,3.309110945147135108e-01
8.234822530797274442e-01,-6.364855294711704858e-02,3.303704723066683835e-01
8.247427983195545487e-01,-6.366434281197924649e-02,3.298161132084497793e-01
8.260232841601883313e-01,-6.369084340405953282e-02,3.292602038926437102e-01
8.273143001608448399e-01,-6.372320103641840316e-02,3.287120116127938974e-01
8.286090456236909763e-01,-6.376139728630700332e-02,3.281769478782480820e-01
8.299054470259201732e-01,-6.381464110057449846e-02,3.276568975569348341e-01
8.312094878147713306e-01,-6.390231449692557186e-02,3.271506959300645168e-01
8.325356721572467755e-01,-6.404769765837667328e-02,3.266543712241037345e-01
8.339003837953783416e-01,-6.426517293916178541e-02,3.261615029992632198e-01
8.353093277545793338e-01,-6.454771124849206787e-02,3.256643813730485393e-01
8.367471859033667192e-01,-6.486373505198997358e-02,3.251561455240014054e-01
8.381789071261025459e-01,-6.516748942129721445e-02,3.246329642140944327e-01
