1.038426374352018067e-01 5.081262364786559571e-01 1.666717937176434239e+00 -6.209507931428337457e-01 1.285349517419356324e+00 1.292203155575776696e+00 -2.424207834005116080e+00
1.052956644713456957e-01 5.092056867486594030e-01 1.666830010445815136e+00 -6.216560666200425800e-01 1.285595065552608052e+00 1.293353152343632129e+00 -2.424139334059439044e+00
1.065098465642695530e-01 5.102332828042324131e-01 1.666864989997908664e+00 -6.221564775955128468e-01 1.285731701899471613e+00 1.294206172771608765e+00 -2.424070886647371914e+00
1.075462403043782461e-01 5.112210931727481089e-01 1.666850000330653225e+00 -6.226370492642130383e-01 1.285844701930708878e+00 1.294947052748989469e+00 -2.424009964213319268e+00
1.083715660729235031e-01 5.121302448391829021e-01 1.666780964350015326e+00 -6.231176966622941071e-01 1.285945057662279734e+00 1.295575628135851476e+00 -2.423955905821917778e+00
1.089995647457847605e-01 5.129488982918659623e-01 1.666656776147312558e+00 -6.236000423372694002e-01 1.286036094909659200e+00 1.296097679552196791e+00 -2.423908200776562438e+00
1.094729666339347290e-01 5.136838654162599882e-01 1.666484659368316912e+00 -6.240588673979725609e-01 1.286106965344879116e+00 1.296521547730413504e+00 -2.423865413596561602e+00
1.098558262102055511e-01 5.143541949765277899e-01 1.666270880673934585e+00 -6.244624752367515796e-01 1.286142716188750423e+00 1.296858704544468610e+00 -2.423827624781709655e+00
1.102186616117478424e-01 5.149764269346942536e-01 1.666021511798490451e+00 -6.247973769618360151e-01 1.286135360185579835e+00 1.297137736475946435e+00 -2.423794919480275034e+00
1.106200675257498350e-01 5.155571279172759258e-01 1.665735613744288024e+00 -6.250824933375406234e-01 1.286091584986128300e+00 1.297402457430651967e+00 -2.423765545220792461e+00
1.110836943132536281e-01 5.160871256702090903e-01 1.665414410697615644e+00 -6.253571119906091713e-01 1.286029300917101548e+00 1.297698603218796931e+00 -2.423739637234290090e+00
1.115871709679651935e-01 5.165526332721434022e-01 1.665059075631187380e+00 -6.256594473359120556e-01 1.285967130044304074e+00 1.298044129589944529e+00 -2.423715523639017100e+00
1.120645582281135921e-01 5.169449990847460041e-01 1.664678159590000206e+00 -6.259961931893730513e-01 1.285916265183086438e+00 1.298406367684158846e+00 -2.423686658926327286e+00
1.124200141750221066e-01 5.172753192530494815e-01 1.664271385946196169e+00 -6.263272892819233828e-01 1.285865842556848326e+00 1.298704168984051277e+00 -2.423656786646192884e+00
1.125647788694594947e-01 5.175680233971425848e-01 1.663842721365792920e+00 -6.265925486720014259e-01 1.285792179279222625e+00 1.298838893856831822e+00 -2.423628606447000511e+00
1.124283234809432819e-01 5.178486110743469872e-01 1.663429947764163863e+00 -6.267032019772299511e-01 1.285661050894288948e+00 1.298696831703910259e+00 -2.423599520757644399e+00
1.120314864270981065e-01 5.181520296117686497e-01 1.663029056016343876e+00 -6.266478169903461071e-01 1.285469474854697536e+00 1.298279411130239369e+00 -2.423569244737302508e+00
1.114237199624807245e-01 5.184987731323726923e-01 1.662659981234000828e+00 -6.264513294576589120e-01 1.285225813281201113e+00 1.297638689884360375e+00 -2.423538353300066284e+00
1.107169222963665517e-01 5.188984808794510073e-01 1.662320321450587723e+00 -6.261901829260966279e-01 1.284960692330372467e+00 1.296891738817640860e+00 -2.423509019714442658e+00
1.100259831341441619e-01 5.193404052206004318e-01 1.661999569718244363e+00 -6.259451344105149140e-01 1.284710392302265358e+00 1.296167817950329759e+00 -2.423479288374337237e+00
1.094349878809833393e-01 5.197940322531410251e-01 1.661682056061594581e+00 -6.257683733847492213e-01 1.284487858686583772e+00 1.295551970702601308e+00 -2.423448793703536275e+00
1.089790192949540021e-01 5.202203826045213031e-01 1.661348118877905788e+00 -6.256581948813274563e-01 1.284286775415844462e+00 1.295065260798796025e+00 -2.423417470584031452e+00
1.086441966829382599e-01 5.205826854428723394e-01 1.660986637851060044e+00 -6.255703747449866681e-01 1.284080444058874004e+00 1.294677130442355883e+00 -2.423384321104589567e+00
1.083996076183949830e-01 5.208700185719249420e-01 1.660582378363919309e+00 -6.254615042720743645e-01 1.283854926869415269e+00 1.294323776404457949e+00 -2.423352144028535271e+00
1.082036314867830806e-01 5.210877594490117559e-01 1.660143347600975927e+00 -6.253088392010197616e-01 1.283600201916769601e+00 1.293968706859006890e+00 -2.423322173122682610e+00
1.080321089525743405e-01 5.212642016467670114e-01 1.659686603394445958e+00 -6.251368836410147178e-01 1.283331340291774536e+00 1.293613548139498581e+00 -2.423295481102439641e+00
1.078792787454604385e-01 5.214351574976884285e-01 1.659233084096806143e+00 -6.250018280524074488e-01 1.283080399226009360e+00 1.293296781746823498e+00 -2.423268304911684545e+00
1.077540391698922767e-01 5.216259074991652644e-01 1.658797162988797647e+00 -6.249619136260504693e-01 1.282877705355500497e+00 1.293062903902734373e+00 -2.423235083070963913e+00
1.076722778497749555e-01 5.218495439589301288e-01 1.658385591814284243e+00 -6.250452523217234768e-01 1.282737875493536572e+00 1.292942251535439180e+00 -2.423205005724721417e+00
1.076455744985594098e-01 5.220900306556575110e-01 1.657990192382420069e+00 -6.252288909958653162e-01 1.282647339554281674e+00 1.292927864247854552e+00 -2.423174766147634607e+00
1.076884121707143982e-01 5.223301352215876658e-01 1.657591360467658204e+00 -6.255161936452604543e-01 1.282585721580068894e+00 1.292987873850851122e+00 -2.423140974441518658e+00
1.078095529232977468e-01 5.225527323839878058e-01 1.657180429475842987e+00 -6.257415136672459521e-01 1.282500968968162347e+00 1.293073505644117382e+00 -2.423108607118961366e+00
1.079910359809712200e-01 5.227569808488204961e-01 1.656755346601161305e+00 -6.259603044705860375e-01 1.282409855482539829e+00 1.293187639756868679e+00 -2.423065063441681932e+00
